Time,Time Code,Country Name,Country Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]",Agricultural land (sq. km) [AG.LND.AGRI.K2],Agricultural land (% of land area) [AG.LND.AGRI.ZS],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],"Armed forces personnel, total [MS.MIL.TOTL.P1]","Children out of school, primary [SE.PRM.UNER]","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative) [SE.PRM.CUAT.ZS]",Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Exclusive breastfeeding (% of children under 6 months) [SH.STA.BFED.ZS],Expenditure on primary education (% of government expenditure on education) [SE.XPD.PRIM.ZS],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Hospital beds (per 1,000 people) [SH.MED.BEDS.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","International tourism, receipts (current US$) [ST.INT.RCPT.CD]","International tourism, number of arrivals [ST.INT.ARVL]","International tourism, number of departures [ST.INT.DPRT]","Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Mortality rate, adult, female (per 1,000 female adults) [SP.DYN.AMRT.FE]","Mortality rate, adult, male (per 1,000 male adults) [SP.DYN.AMRT.MA]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Mortality rate, infant, female (per 1,000 live births) [SP.DYN.IMRT.FE.IN]","Mortality rate, infant, male (per 1,000 live births) [SP.DYN.IMRT.MA.IN]",Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS],"Primary education, duration (years) [SE.PRM.DURS]","Primary education, pupils (% female) [SE.PRM.ENRL.FE.ZS]","Primary education, teachers (% female) [SE.PRM.TCHR.FE.ZS]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age) [SH.ALC.PCAP.FE.LI]","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age) [SH.ALC.PCAP.MA.LI]"
1999,YR1999,Afghanistan,AFG,..,..,..,377640,57.8998206154271,8.59699788535345,400000,..,..,..,..,..,..,..,..,..,..,..,15.7983806264933,55.966,53.102,299.431,361.413,113,107.5,118.2,..,6,7.32191,9.7214298248291,..,..,..
1999,YR1999,Albania,ALB,100,100,100,11450,41.7883211678832,5.09577413113276,67500,..,..,1414.70378393053,..,..,12.2507281968475,3.0299999714,..,218000000,371000,..,42.4712013268641,77.822,71.405,63.089,135.356,18.7,15.8,21.5,0.494725403679998,4,48.14257,..,..,..,..
1999,YR1999,Algeria,DZA,..,..,..,397310,16.6815017592181,3.43454984968181,303200,299322,..,655.994217301538,..,..,3.20000155319546,..,..,..,749000,903000,13.0108043326076,71.51,68.754,125.053,159.478,35.7,33.1,38.1,12.955667382787,6,46.64601,45.9140281677246,..,..,..
1999,YR1999,American Samoa,ASM,..,..,..,22.36,11.18,..,..,..,..,..,..,..,..,..,..,..,41000,..,..,74.591,68.822,110.713,212.176,..,..,..,..,6,..,..,..,..,..
1999,YR1999,Andorra,AND,100,100,100,230,48.936170212766,..,..,..,..,..,..,..,4.0990789217793,3.2000000477,..,..,9422000,..,..,85.068,78.856,31.577,62.677,6.8,5.8,7.7,..,6,..,..,..,..,..
1999,YR1999,Angola,AGO,..,..,..,445670,35.7479746530841,1.93609107615383,127500,..,..,72.8271453131328,..,..,2.18148971840458,..,..,31000000,45000,..,50.3548285504038,49.003,42.799,353.729,495.854,117.6,107.8,127,38.5242698405316,4,..,..,..,..,..
1999,YR1999,Antigua and Barbuda,ATG,97.303352355957,96.0055251493441,100,90,20.4545454545455,..,200,..,..,..,..,33.10893,3.70774594512658,..,..,..,560000,..,..,77.864,70.991,91.954,176.265,12.4,11.3,13.5,0,7,..,..,..,..,..
1999,YR1999,Argentina,ARG,95.1331558227539,85.4318646348945,96.3380737304688,1284120,46.9223770321081,0.617164126592046,101740,35109,..,2018.66128371486,..,36.34503,-3.38545704063269,..,..,3175000000,2898000,..,41.7703644750283,77.075,70.263,97.844,179.405,17.3,15.5,19.1,1.18222911614852,6,49.24199,88.3658828735352,..,..,..
1999,YR1999,Armenia,ARM,..,..,..,13230,46.4699683877766,3.84587921818366,54400,..,..,1275.22427718874,..,..,3.30000000058166,6.1999998093,..,47000000,41000,..,48.7764236292516,73.687,66.877,102.59,222.203,29.3,26.2,32.3,0,3,51.50639,99.6232604980469,..,..,..
1999,YR1999,Aruba,ABW,100,100,100,20,11.1111111111111,..,..,..,..,..,..,26.9492,1.2380418420716,..,..,782000000,972000,..,..,75.573,70.063,89.027,178.851,..,..,..,0,6,48.85664,77.80126953125,..,..,..
1999,YR1999,Australia,AUS,100,100,100,4536930,59.056923056897,0.600511909689847,56200,..,..,10097.1366338469,..,..,5.02768409342292,7.9000000954,1.48312940304041,11408000000,4459000,3210000,43.360272311849,81.8,76.2,55.876,101.033,5.2,4.6,5.7,0.302021117738925,7,48.67523,..,..,..,..
1999,YR1999,Austria,AUT,100,100,100,29552,35.811924381968,1.04517828289853,40500,..,100,6972.18981612858,..,19.38196,3.76192435190464,8.8999996185,0.568993765885571,12358000000,17467000,..,43.7349045932876,81,74.9,63.636,125.913,4.6,4.2,5.1,0.026292282564808,4,48.47329,88.5427474975586,..,..,..
1999,YR1999,Azerbaijan,AZE,97,..,99.5551452636719,46924,56.7365939181428,1.99409241314776,84900,..,96.9800033569336,2022.48598540603,..,..,7.40000129958564,8.8999996185,..,93000000,602000,1204000,50.7958049368937,67.877,61.449,132.202,267.424,64,59.8,67.9,17.0099980276687,4,48.68248,82.5509414672852,..,..,..
1999,YR1999,"Bahamas, The",BHS,100,100,100,100,0.999000999000999,1.88038406844598,3200,5262,..,..,..,..,7.14410390677141,..,..,1598000000,3648000,..,46.4431360105302,75.666,68.83,146.275,251.612,13.7,12.7,14.7,0,6,48.73594,63.3832092285156,..,..,..
1999,YR1999,Bahrain,BHR,100,100,100,100,14.0845070422535,7.31494739463363,21150,3758,..,21154.9640975927,..,..,4.29999824426375,..,..,785000000,3280000,..,19.5763901858654,75.88,73.332,86.048,109.219,11.1,10.9,11.4,14.7940799756461,6,48.72087,..,..,..,..
1999,YR1999,Bangladesh,BGD,29.5402145385742,15.6581285850542,75.4895477294922,94860,72.873934086195,0.403441528360774,192200,..,..,92.0761347916193,..,44.46281,4.67015636882111,0.3000000119,..,..,173000,1103000,23.8899916127403,61.893,60.67,220.442,239.571,63.3,58.2,68.1,0.0179507388011089,5,..,..,..,..,..
1999,YR1999,Barbados,BRB,100,100,100,180,41.8604651162791,0.430833556990098,610,156,..,..,..,22.82903,0.334656057330989,..,..,734000000,947000,..,48.1573036882178,77.225,71.782,95.567,178.914,12.9,11.9,13.8,0.260829730780095,6,48.92707,75.9139785766602,..,..,..
1999,YR1999,Belarus,BLR,100,100,100,92810,45.7564029876501,2.18622100022031,103900,..,..,3005.3642570495,..,..,3.39999920070821,12.6400003433,..,92000000,..,..,48.6572836614383,73.9,62.2,134.812,375.925,10.7,9,12.3,0.852060708251057,4,48.32957,99.0327606201172,..,..,..
1999,YR1999,Belgium,BEL,100,100,100,15210,..,0.955752658079773,41750,..,100,7944.12980731574,..,..,3.54271798823922,7.0999999046,1.12084823417844,..,6369000,6410000,42.9182848646551,81,74.4,67.493,131.877,5,4.4,5.6,0,6,48.55415,..,..,..,..
1999,YR1999,Belize,BLZ,78.4613800048828,64.2206403979687,95.4625244140625,1500,6.57606313020605,1.27445744525902,1050,920,..,..,24,59.47878,9.42481253648242,..,..,..,340000,..,32.9574695343982,71.668,66.646,164.677,252.344,20.3,18.1,22.5,0,6,48.47442,64.0957412719727,..,..,..
1999,YR1999,Benin,BEN,20.5620422363281,4.59248706500119,46.6010475158691,31059.96,27.5451933309684,0.266642705349583,7300,..,..,49.4086809053155,..,..,5.34144937204417,..,..,94400001.5258789,941000,..,45.0805151390962,58.169,54.422,245.8,307.496,81.4,76,86.7,..,6,39.27864,22.6446304321289,..,..,..
1999,YR1999,Bermuda,BMU,100,100,100,4,7.40740740740741,..,..,..,..,..,..,..,3.38264701972184,..,..,..,549000,..,..,81.876,73.948,71.881,140.311,..,..,..,0,6,..,..,..,..,..
1999,YR1999,Bhutan,BTN,..,..,..,5720,14.3718592964824,2.83423759008827,7000,46441,..,..,..,..,7.98397179406629,1.6000000238,..,9000000,7199.99980926514,..,39.8554538829055,63.573,60.749,219.251,265.185,63.4,59.4,67.2,0,7,45.66021,32.0143890380859,..,..,..
1999,YR1999,Bolivia,BOL,70.929888,28.3738518904785,97.837216,370690,34.218591341272,1.8965249450253,69600,..,47.8240524978072,408.165388189753,..,..,0.426885422588825,..,..,124000000,342000,253000,41.8383484973582,63.709,59.712,198.417,271.23,62.7,57.7,67.5,1.83148099301924,6,48.69342,61.0564498901367,..,..,..
1999,YR1999,Bosnia and Herzegovina,BIH,100,100,100,21050,41.11328125,5.08009718344054,86000,..,..,1662.58908240433,5.5,..,9.52157018578963,3.7999999523,..,258000000,147000,..,41.5935319730093,78.136,71.234,76.882,158.065,8.9,7.9,9.9,0,4,..,..,..,..,..
1999,YR1999,Botswana,BWA,25.0527400970459,12.406704642078,36.5532760620117,258410,45.5966686076262,1.68403751361965,10000,52141,..,1052.98608949955,..,..,9.66724070276106,..,..,239000000,1039000,..,43.0573027444759,54.345,50.656,490.332,569.576,42.4,37.9,46.8,0,7,49.72509,81.2301330566406,..,..,..
1999,YR1999,Brazil,BRA,94.76296,76.5073551123924,99.186252,2282198,27.3050941955985,0.864213941666376,676600,..,70.4427647032751,1839.60709325481,..,33.97305,0.467937566477133,..,4.85844749902667,1718000000,5107000,2863000,39.3288437380745,72.546,66.014,126.503,230.898,31,27.4,34.5,0.755293266193,4,47.73136,92.6142425537109,..,..,..
1999,YR1999,British Virgin Islands,VGB,96.512077331543,96.0867978807906,97.1115417480469,70,46.6666666666667,..,..,21,..,..,..,..,..,..,..,339000000,284000,..,..,77.225,72.526,78.438,126.147,14.7,13.5,15.9,..,7,48.96627,85.6209182739258,..,..,..
1999,YR1999,Brunei Darussalam,BRN,100,100,100,120,2.27703984819734,5.81484213534294,8750,..,..,7532.6147189671,..,..,4.26072244866501,..,..,..,967000,..,35.925091542229,76.181,71.869,113.162,161.302,8.6,8,9.1,14.7734214326029,6,46.99849,66.3010406494141,..,..,..
1999,YR1999,Bulgaria,BGR,100,100,100,56790,51.3332730724035,3.30852802215987,114760,..,..,3613.36726660483,..,..,-8.39609123628522,7.4899997711,2.57304281890205,1184000000,5056000,2376000,46.0551944120588,75.1,67.9,99.048,222.457,14.9,13.1,16.6,0.0163645931817806,4,48.13128,..,..,..,..
1999,YR1999,Burkina Faso,BFA,6.9,..,39.7,110832.877,40.5090924707602,0.213090368935976,10300,1293085,..,27.2139921734286,5.5,..,7.39523780111931,..,..,..,117000,..,46.6964993183177,51.819,49.014,301.442,367.497,94.2,87,101.2,0,6,40.43114,24.6938800811768,..,..,..
1999,YR1999,Burundi,BDI,2.07094931602478,..,50.5398025512695,18870,73.481308411215,1.67796310767618,45500,..,..,..,..,37.4676,-1.00999999649815,..,..,1200000.04768372,26000,27000,51.9998554370246,49.486,45.733,385.696,465.495,91,82.8,98.8,0,6,44.12862,53.6796913146973,..,..,..
1999,YR1999,Cabo Verde,CPV,..,..,..,720,17.8660049627792,0.799152897928196,1200,..,..,..,..,..,11.2226484455351,..,..,56000000,67000,..,39.3909122996291,71.684,62.919,129.949,288.255,32.3,29.7,34.9,0,6,48.73167,62.4845085144043,..,..,..
1999,YR1999,Cambodia,KHM,8.82003688812256,..,59.279369354248,46400,26.2859732608203,6.45009673348416,359000,337522,..,29.268536869103,..,..,12.7053811380498,..,..,240000000,368000,49000,52.8986447250785,60.567,56.43,240.858,306.376,92,83.4,100.1,0,6,45.72122,37.2973785400391,..,..,..
1999,YR1999,Cameroon,CMR,40.7067756652832,11.7755709034738,76.1472473144531,91600,19.3776311057519,0.337610857809611,22100,..,..,184.57653420208,..,..,4.51130422140731,..,..,92000000,..,..,48.2677202162298,54.501,51.816,332.79,372.317,84.4,76.2,92.2,2.7393088165397,6,44.86586,35.5038604736328,..,..,..
1999,YR1999,Canada,CAN,100,100,100,612630,6.83312531579071,0.439259293913449,69950,..,87.8934224004181,16701.694790148,..,..,5.14100353715349,3.9000000954,1.73484295105919,12024000000,49055000,..,45.5646208821796,81.61,76.2,61.623,104.145,5.3,4.8,5.8,0.764045566591957,6,48.82732,68.069221496582,..,..,..
1999,YR1999,Cayman Islands,CYM,100,100,100,27,11.25,..,..,181,..,..,..,..,..,..,..,525000000,1431000,..,..,77.169,71.468,120.41,188.677,..,..,..,..,6,46.82761,88.5167465209961,..,..,..
1999,YR1999,Central African Republic,CAF,4.80779838562012,..,12.0361928939819,49684,7.97521589778163,0.33878506256005,5000,..,..,..,..,..,3.59997490432274,..,..,8000000,10000,..,45.0393735999707,48.169,45.766,473.372,516.946,101.2,91.6,110.4,0,6,..,..,..,..,..
1999,YR1999,Chad,TCD,2.80621337890625,1.12140713399091,8.9199914932251,486300,38.6197585768742,1.18533746064322,34850,728965,..,8.63462814244218,..,..,-0.68285021729757,..,..,15000000,46000,..,44.8674547828622,49.164,46.684,357.72,404.839,103.7,95,111.9,0,6,36.74262,9.34292030334473,..,..,..
1999,YR1999,Channel Islands,CHI,100,100,100,79,39.8989898989899,..,..,..,..,..,..,..,..,..,..,..,..,..,43.2900194292486,81,76.9,53,79,..,..,..,..,..,..,..,..,..,..
1999,YR1999,Chile,CHL,96.6955490112305,79.3576862813837,99.5701675415039,150600,20.2546763286583,1.94043759481414,122500,..,..,2368.51352276698,..,..,-0.2736313981937,..,3.33687917526024,1243000000,..,..,34.1198151309463,79.776,73.624,73.885,143.056,9.7,8.7,10.6,0.0418250296937214,6,48.41611,77.0523223876953,..,..,..
1999,YR1999,China,CHN,..,..,..,5228727.5,55.6944972588017,0.545385546006086,3820000,..,..,913.963447975829,..,32.59654,7.7370030581299,2.5199999809,-1.40147268276465,15006000000,72796000,9232000,45.3577203498664,74.54,69.522,88.882,151.135,31.9,30.2,33.7,1.08727720069319,5,..,..,..,..,..
1999,YR1999,Colombia,COL,94.1475296020508,80.0003604805767,99.2403564453125,456680,41.1608832807571,1.32587674029932,231000,..,..,839.45169691542,..,45.16187,-4.20401524244947,..,10.8736870857471,1231000000,725000,1098000,40.1355344494346,75.175,66.866,107.556,232.896,22.3,19.5,24.9,3.89182280764251,5,49.01096,77.0044326782227,..,..,..
1999,YR1999,Comoros,COM,37.421802520752,27.5858429848953,62.5594367980957,1270,68.2428801719506,..,..,45952,..,..,..,..,1.92440871212295,..,..,19000000,24000,..,40.1092839659393,60.543,57.334,253.422,310.805,67.1,62.7,71.2,0,6,45.34177,25.7034893035889,..,..,..
1999,YR1999,"Congo, Dem. Rep.",COD,..,..,..,256000,11.2922079354227,0.481812336325134,92900,5230149,..,89.3627990824765,..,..,-4.2701408311335,..,..,..,80000,50000,50.2472490797592,53.406,46.999,310.613,443.528,93.3,85.3,100.9,1.73975706615301,6,47.37604,21.4709796905518,..,..,..
1999,YR1999,"Congo, Rep.",COG,..,..,..,105436.65,30.8745680819912,1.26773883565794,15000,..,..,69.2412543349971,4,..,-2.58219935813743,..,..,13500000,..,..,49.0745929079309,55.364,53.453,377.859,398.439,73.9,67.8,79.7,34.4709216830853,6,48.76271,41.8604698181152,..,..,..
1999,YR1999,Costa Rica,CRI,..,..,..,18880,36.9761065413239,0.978984881676327,15400,..,..,1444.03266512191,..,47.25438,4.21481117123987,..,10.0452817292494,1256000000,1267000,353000,34.1138724700551,79.666,74.461,69.102,124.314,11.7,10.3,13,0,6,48.2744,80.6150817871094,..,..,..
1999,YR1999,Cote d'Ivoire,CIV,48.2,20.0588223798653,85.9,196803.62,61.8879308176101,0.246985134788021,15000,1462823,..,163.743647963355,3.5,41.68008,1.16685998202273,..,0.702375805955953,107000000,..,..,37.4295104425315,52.421,50.197,413.392,425.124,93.2,83.8,102.2,0.162964832198363,6,42.56529,20.0062599182129,..,..,..
1999,YR1999,Croatia,HRV,100,100,100,20320,36.3441244857807,5.09152905675139,101000,..,..,2778.88763388355,..,..,-0.848694321804956,5.9299998283,..,2595000000,29215000,..,44.1395240277322,76.55,68.92,78.265,181.557,7.5,6.7,8.2,0.288928699417176,4,48.51551,89.3168106079102,..,..,..
1999,YR1999,Cuba,CUB,..,..,..,66600,62.0111731843575,1.95445416901094,91500,4156,..,1081.71524616089,..,35.9049,6.18875530352257,..,..,1901000000,1603000,97000,33.6952597971554,78.047,73.556,98.874,151.952,7.1,6.2,8,0.543947892989849,6,47.82371,78.6187210083008,..,..,..
1999,YR1999,Curacao,CUW,100,100,99.8338317871094,..,..,..,..,..,..,7000.02868864217,..,..,..,..,..,260000000,433000,..,..,76.06,70.096,91.634,166.983,..,..,..,..,6,..,..,..,..,..
1999,YR1999,Cyprus,CYP,100,100,100,1442,15.6060606060606,2.47389181153317,10750,..,100,3160.3227545386,..,31.2362,4.99795469482918,..,..,2115000000,2578000,540000,39.795138745058,80.184,75.082,56.831,107.741,6.2,5.7,6.6,0,6,48.39684,66.8467407226562,..,..,..
1999,YR1999,Czechia,CZE,100,100,100,42820,55.4160735084768,1.14202826903197,59600,..,99.652492971116,5493.85153045646,..,17.9199,1.37836060943835,..,2.1354484441733,..,..,..,44.3014992953341,78.1,71.4,75.214,176.295,4.8,4.2,5.3,0.0159526982087267,5,48.50369,84.5330581665039,..,..,..
1999,YR1999,Denmark,DNK,100,100,100,26440,66.1,0.939715509830468,27000,..,..,6508.51338053166,..,21.17968,2.96730536257029,4.3000001907,2.49779544404529,3698000000,..,4744000,46.428280564247,78.8,74,82.145,127.693,4.8,4.3,5.2,0.521371441625143,6,48.65266,62.9959487915039,..,..,..
1999,YR1999,Djibouti,DJI,56.3451690673828,58.1876277844207,55.7787132263184,15516,66.9370146678171,8.37632292719247,12600,..,..,..,..,..,..,..,..,7600000,21000,..,24.4003616444184,58.195,54.953,287.775,344.426,82,76,87.8,0,6,41.17401,27.7432708740234,..,..,..
1999,YR1999,Dominica,DMA,79.6219177246094,..,..,190,25.3333333333333,..,..,..,..,..,..,..,0.354079012075786,..,..,51000000,280000,..,..,74.295,68.859,125.28,203.176,16.3,15.3,17.2,0,7,48.2896,75.4934234619141,..,..,..
1999,YR1999,Dominican Republic,DOM,91,78.6783272433862,98.9,25249.167,52.2648871869178,1.24595891363738,39500,..,..,1297.15015306277,15.1,..,5.95651024999543,..,..,2483000000,2932000,363000,33.9272088722368,73.531,66.995,143.684,231.953,34.5,31.4,37.4,0,6,48.62142,74.7890167236328,..,..,..
1999,YR1999,Ecuador,ECU,93.071434,83.8229203264367,99.289697,80750,32.5132871637945,1.1027259261879,57370,..,..,633.319688119322,34.8,38.23802,-4.73938585363382,..,52.2420051858225,377000000,518000,386000,37.9764431447429,75.075,68.833,116.877,199.233,25.5,21.6,29.3,7.86330811758721,6,49.11291,67.6536636352539,..,..,..
1999,YR1999,"Egypt, Arab Rep.",EGY,96.8857345581055,95.0432943655748,99.3530960083008,34830,3.49892008639309,3.19930654089754,680000,1495947,..,889.110064163853,..,..,6.05343878467555,..,..,4361000000,4797000,..,21.451820842974,69.196,64.848,145.361,232.164,41.8,39.6,43.9,5.19186775765069,5,46.68987,52.3311996459961,..,..,..
1999,YR1999,El Salvador,SLV,79.129592,59.6116521935037,93.057406,12957,62.5337837837838,1.59389338508116,36600,..,..,581.849540912089,..,58.62344,2.16203373722973,..,..,408000000,..,787000,39.0094083258719,72.006,62.569,143.378,329.285,28.1,25.4,30.6,0,6,48.16726,..,..,..,..
1999,YR1999,Equatorial Guinea,GNQ,..,..,..,1028.5,3.66666666666667,0.675761287325252,1600,..,..,71.9409364911408,..,..,25.6640154410418,..,..,10000000,..,..,42.7098027621743,54.394,51.608,306.751,352.61,109.2,100.2,117.6,56.6922471100125,5,..,28.3661098480225,..,..,..
1999,YR1999,Eritrea,ERI,28.0999355316162,10.3321187225537,79.3735885620117,74670,73.9306930693069,20.4150585554917,200000,134545,..,82.7013982411265,..,..,0.0134800959108077,..,..,28000000,57000,..,47.6312917934527,54.629,37.132,358.078,745.521,60.2,52.1,67.8,0,5,45.1915,34.9892387390137,..,..,..
1999,YR1999,Estonia,EST,100,100,100,10010,23.6140599197924,1.13566573173483,7600,..,100,4467.56108999571,..,28.63741,-0.425025372086623,7.5300002098,3.2961108971891,702000000,3181000,1780000,48.0246140604383,75.8,64.6,115.216,317.751,9.5,8.3,10.7,0.648546109503094,6,47.91783,85.7531509399414,..,..,..
1999,YR1999,Eswatini,SWZ,..,..,..,12230,71.1046511627907,0.968091697645601,3000,..,..,727.602926710012,..,33.15343,2.95087516839752,..,..,15000000,1253000,..,43.8003407682776,50.133,47.406,542.271,597.56,71.5,64,78.7,0,7,48.65308,75.408561706543,..,..,..
1999,YR1999,Ethiopia,ETH,..,..,..,305570,30.557,1.15790287745446,325500,6957428,19.0419981285349,22.6387753487171,..,..,5.16214582105543,..,..,176000000,115000,..,46.3801643802324,50.831,48.157,372.901,425.644,95.6,83.4,107.1,0,6,37.61231,..,..,..,..
1999,YR1999,Faroe Islands,FRO,100,100,100,964.93,69.1210601719198,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.1,75.4,49.79,90.684,..,..,..,0,..,..,..,..,..,..
1999,YR1999,Fiji,FJI,74.4028167724609,59.3976898432416,90.9774475097656,3776,20.6677613574165,1.09541708788062,3500,9474,..,..,..,..,8.79999871927239,2.6,..,365000000,544000,89000,32.3858497150351,69.221,64.49,191.255,290.957,16.7,15.5,17.8,0,6,48.2703,..,..,..,..
1999,YR1999,Finland,FIN,100,100,100,22014,7.22742046685709,1.36255119271753,35100,..,..,15075.8671905037,..,21.22807,4.38928070374669,7.5999999046,1.16223155669444,2236000000,2454000,..,47.7081578385513,81.02,73.74,61.08,145.398,3.6,3.3,4,0,6,48.80704,71.2132797241211,..,..,..
1999,YR1999,France,FRA,100,100,100,299291,55.5322386121161,1.51646000170952,411600,..,100,7148.65789694904,..,20.09619,3.39930808809441,8.3000001907,0.537141639134644,44551000000,..,..,45.5825070664973,82.7,75,62.113,141.157,4.2,3.7,4.7,0.00601009551324445,5,48.55329,77.719352722168,..,..,..
1999,YR1999,French Polynesia,PYF,100,100,100,334.924,9.15092896174863,..,..,..,..,..,..,..,1.89053278745592,..,..,394000000,236000,..,39.7995383826295,81.093,76.235,51.836,84.285,..,..,..,0,..,..,..,..,..,..
1999,YR1999,Gabon,GAB,..,..,..,20608.38,7.99797415298638,2.70365648194527,9500,..,..,871.267948280634,..,..,-8.93262280230105,..,..,143000000,262000,187000,39.8641341468968,62.993,60.275,247.277,277.924,51.9,45.4,58.2,22.0308206615082,6,49.65994,43.2543601989746,..,..,..
1999,YR1999,"Gambia, The",GMB,26.572940826416,7.54491064269973,48.0637321472168,5670,56.0276679841897,0.22232041373829,800,95702,..,..,..,..,6.39999905009302,..,..,..,96000,..,48.1081922293457,58.607,54.444,263.259,332.62,75.6,67.3,83.4,0,6,45.72961,32.2125816345215,..,..,..
1999,YR1999,Georgia,GEO,..,..,..,29990,43.157288818535,1.55352828534526,32800,..,..,1563.79594687953,18,..,2.86729567454968,5.6900000572,..,131000000,384000,373000,49.0809317191164,73.86,65.795,99.804,242.057,31.1,27,35.1,0.219647962907225,4,48.73317,91.8283920288086,..,..,..
1999,YR1999,Germany,DEU,100,100,100,171520,49.1489483638031,0.820542964931109,331000,..,100,6505.13299942364,..,..,2.13011669389533,9.1999998093,0.585433064230788,25327000000,17116000,78100000,43.5629581917494,80.8,74.8,64.134,126.811,4.5,4,5,0.00713206799652999,4,48.50618,81.5283889770508,..,..,..
1999,YR1999,Ghana,GHA,40.7405395507813,12.5339851120814,77.8511276245117,130595.504,57.394525797662,0.0971880106926249,8000,1342904,..,348.357565359211,31.5,..,4.39999682545296,..,4.86539785077533,325000000,373000,..,49.5722877134431,59.014,56.643,273.37,308.116,63.7,57.2,69.9,0.246256638723101,6,46.95156,31.7630100250244,..,..,..
1999,YR1999,Gibraltar,GIB,100,100,100,..,..,..,..,..,..,4188.93543261592,..,..,..,..,..,..,..,..,..,81.185,78.185,60.597,85.423,..,..,..,..,6,40.58305,90.2173919677734,..,..,..
1999,YR1999,Greece,GRC,100,100,100,86700,67.2614429790535,3.63629892521209,169600,..,88.7905659204453,4316.32628977323,..,..,2.65878562321184,4.6999998093,2.63663306021981,8839000000,12606000,..,39.1413703401076,80.6,75.5,49.793,111.611,5.9,5.4,6.4,0.00085549447131841,6,48.44207,56.8282890319824,..,..,..
1999,YR1999,Greenland,GRL,100,100,100,2395,0.583505908149592,..,..,..,..,..,..,..,1.37788444524006,..,..,..,..,..,..,69.33,63.8,211.566,295.887,..,..,..,0,..,..,..,..,..,..
1999,YR1999,Grenada,GRD,85.5294647216797,..,..,120,35.2941176470588,..,..,188,..,..,..,..,6.89836243368677,..,..,88000000,379000,..,..,75.631,70.197,124.698,202.62,13.6,12.7,14.4,0,7,48.81351,75.6880722045898,..,..,..
1999,YR1999,Guam,GUM,100,100,100,200,37.037037037037,..,..,..,..,..,..,..,..,..,..,..,1162000,..,42.7814868398349,77.86,72.016,108.631,194.236,..,..,..,..,..,..,..,..,..,..
1999,YR1999,Guatemala,GTM,70.9,54.2124597976938,91.3,46992.9,43.8530235162374,1.01674800236363,40900,328599,..,361.990078758011,39.2,..,3.8470621889051,..,..,374000000,823000,485000,33.3809555889942,69.884,63.534,167.127,280.654,42.3,37.6,46.7,0.52323815345972,6,46.08696,..,..,..,..
1999,YR1999,Guinea,GIN,16.4,..,53.8,140608.56,57.223083184112,0.658505295337919,19300,744047,..,..,11.2,..,3.81200403347202,..,..,5800000.19073486,27000,..,50.7629107981221,52.594,51.353,311.036,325.322,100.8,92.3,108.9,0,6,38.08462,24.9677696228027,..,..,..
1999,YR1999,Guinea-Bissau,GNB,..,..,..,6546.75,23.2814722617354,2.17243529997127,9300,..,..,..,..,..,16.8150212692905,..,..,..,..,..,45.9848490157467,51.572,45.465,337.144,472.098,102.9,93.7,111.7,0,6,..,..,..,..,..
1999,YR1999,Guyana,GUY,73.8699188232422,68.5302353591329,87.0824127197266,7142.756,3.62852730505461,1.10942113268319,3100,..,..,..,..,..,2.96015180311224,..,..,109000000,75000,..,31.5984611255256,67.181,60.717,223.654,340.864,42.3,36.6,47.7,0,6,48.97908,85.5544509887695,..,..,..
1999,YR1999,Haiti,HTI,31.6320724487305,11.3816629860619,69.2532119750977,16900,61.3207547169811,0.173488246334979,5300,..,..,39.993640275117,..,..,2.71024801048499,..,3.00439421550735,135000000,386000,..,45.6211239288738,59.342,56.032,272.809,329.492,73.1,66.3,79.6,0,6,..,..,..,..,..
1999,YR1999,Honduras,HND,67.394103,44.5922063902676,95.3172,33370,29.82393422111,0.599515859500314,14300,..,..,440.749364538159,..,..,-0.735651085447699,..,..,214000000,428000,..,34.2793525899504,70.224,65.94,156.935,215.266,30.8,27.3,34.2,0,6,49.70343,73.0194625854492,..,..,..
1999,YR1999,"Hong Kong SAR, China",HKG,100,100,100,70,6.66666666666667,..,..,..,..,5623.55256187088,..,..,2.50669453970515,..,..,7343000000,11328000,53144000,41.2292565515568,83.2,77.68,46.044,91.678,..,..,..,0,6,47.83062,77.4171676635742,..,..,..
